3.0,403.0,0.0,84.38,44.8,16.6666666666667
3.0,400.0,0.0,84.35,43.15,16.6666666666667
0.0,400.0,0.0,84.44,43.53,16.6666666666667
2.0,406.0,0.0,84.44,45.98,16.6666666666667
3.0,420.0,3.0,84.41,45.69,16.6666666666667
3.0,420.0,3.0,84.46,44.02,16.6666666666667
2.0,406.0,0.0,84.41,41.96,16.6666666666667
3.0,400.0,0.0,84.44,40.82,16.6666666666667
2.0,400.0,0.0,84.49,41.53,16.6666666666667
1.0,400.0,0.0,84.55,41.75,16.6666666666667
1.0,400.0,0.0,84.46,41.18,16.6666666666667
2.0,400.0,0.0,84.46,39.96,16.6666666666667
1.0,400.0,0.0,84.52,38.89,16.6666666666667
0.0,400.0,0.0,84.61,40.35,16.6666666666667
2.0,405.0,0.0,84.61,41.32,16.6666666666667
1.0,400.0,0.0,84.63,40.61,16.6666666666667
2.0,405.0,0.0,84.66,40.12,16.6666666666667
0.0,413.0,1.0,84.69,40.18,16.6666666666667
0.0,420.0,3.0,84.75,43.23,16.6666666666667
2.0,405.0,0.0,84.72,43.13,16.6666666666667
3.0,405.0,0.0,84.72,41.29,16.6666666666667
0.0,405.0,0.0,84.77,40.26,16.6666666666667
2.0,400.0,0.0,84.8,39.42,16.6666666666667
3.0,400.0,0.0,84.75,38.34,16.6666666666667
2.0,400.0,0.0,84.8,37.86,16.6666666666667
1.0,414.0,2.0,84.86,37.46,16.6666666666667
3.0,406.0,0.0,84.86,37.21,16.6666666666667
3.0,400.0,0.0,84.86,37.28,16.6666666666667
2.0,400.0,0.0,84.86,37.62,16.6666666666667
0.0,409.0,1.0,84.86,40.05,16.6666666666667
0.0,403.0,0.0,84.91,39.75,16.6666666666667
0.0,409.0,1.0,84.94,39.39,16.6666666666667
3.0,438.0,5.0,84.94,38.91,16.6666666666667
0.0,460.0,9.0,84.94,38.39,16.6666666666667
3.0,472.0,10.0,84.91,38.19,16.6666666666667
2.0,482.0,12.0,85.0,38.68,16.6666666666667
1.0,472.0,10.0,84.97,38.99,16.6666666666667
2.0,472.0,10.0,84.97,38.51,16.6666666666667
0.0,477.0,11.0,84.97,38.37,16.6666666666667
1.0,486.0,13.0,85.0,38.19,16.6666666666667
1.0,493.0,14.0,85.03,38.68,16.6666666666667
1.0,502.0,15.0,85.03,38.86,16.6666666666667
1.0,502.0,15.0,85.06,38.74,16.6666666666667
3.0,498.0,14.0,85.03,38.32,16.6666666666667
0.0,464.0,9.0,85.06,37.85,16.6666666666667
0.0,452.0,7.0,85.08,38.66,16.6666666666667
2.0,441.0,6.0,85.11,38.98,16.6666666666667
3.0,438.0,5.0,85.08,38.54,16.6666666666667
0.0,433.0,5.0,85.14,38.14,16.6666666666667
2.0,438.0,5.0,85.17,37.84,16.6666666666667
2.0,433.0,5.0,85.14,37.6,16.6666666666667
0.0,441.0,6.0,85.11,37.44,16.6666666666667
2.0,422.0,3.0,85.11,37.15,16.6666666666667
1.0,409.0,1.0,85.2,36.77,16.6666666666667
2.0,403.0,0.0,85.08,36.42,16.6666666666667
3.0,400.0,0.0,85.11,36.36,16.6666666666667
0.0,405.0,0.0,85.0,36.33,16.6666666666667
3.0,408.0,1.0,85.0,36.35,16.6666666666667
2.0,414.0,2.0,85.0,36.35,16.6666666666667
1.0,414.0,2.0,84.97,36.53,16.6666666666667
