1,403,0,84.38,44.8,16.6666666666667
1,400,0,84.35,43.15,16.6666666666667
1,400,0,84.44,43.53,16.6666666666667
1,406,0,84.44,45.98,16.6666666666667
1,420,3,84.41,45.69,16.6666666666667
1,420,3,84.46,44.02,16.6666666666667
1,406,0,84.41,41.96,16.6666666666667
1,400,0,84.44,40.82,16.6666666666667
1,400,0,84.49,41.53,16.6666666666667
1,400,0,84.55,41.75,16.6666666666667
1,400,0,84.46,41.18,16.6666666666667
1,400,0,84.46,39.96,16.6666666666667
1,400,0,84.52,38.89,16.6666666666667
1,400,0,84.61,40.35,16.6666666666667
1,405,0,84.61,41.32,16.6666666666667
1,400,0,84.63,40.61,16.6666666666667
1,405,0,84.66,40.12,16.6666666666667
1,413,1,84.69,40.18,16.6666666666667
1,420,3,84.75,43.23,16.6666666666667
1,405,0,84.72,43.13,16.6666666666667
1,405,0,84.72,41.29,16.6666666666667
1,405,0,84.77,40.26,16.6666666666667
1,400,0,84.8,39.42,16.6666666666667
1,400,0,84.75,38.34,16.6666666666667
1,400,0,84.8,37.86,16.6666666666667
1,414,2,84.86,37.46,16.6666666666667
1,406,0,84.86,37.21,16.6666666666667
1,400,0,84.86,37.28,16.6666666666667
1,400,0,84.86,37.62,16.6666666666667
1,409,1,84.86,40.05,16.6666666666667
1,403,0,84.91,39.75,16.6666666666667
1,409,1,84.94,39.39,16.6666666666667
1,438,5,84.94,38.91,16.6666666666667
1,460,9,84.94,38.39,16.6666666666667
1,472,10,84.91,38.19,16.6666666666667
1,482,12,85,38.68,16.6666666666667
1,472,10,84.97,38.99,16.6666666666667
1,472,10,84.97,38.51,16.6666666666667
1,477,11,84.97,38.37,16.6666666666667
1,486,13,85,38.19,16.6666666666667
1,493,14,85.03,38.68,16.6666666666667
1,502,15,85.03,38.86,16.6666666666667
1,502,15,85.06,38.74,16.6666666666667
1,498,14,85.03,38.32,16.6666666666667
1,464,9,85.06,37.85,16.6666666666667
1,452,7,85.08,38.66,16.6666666666667
1,441,6,85.11,38.98,16.6666666666667
1,438,5,85.08,38.54,16.6666666666667
1,433,5,85.14,38.14,16.6666666666667
1,438,5,85.17,37.84,16.6666666666667
1,433,5,85.14,37.6,16.6666666666667
1,441,6,85.11,37.44,16.6666666666667
1,422,3,85.11,37.15,16.6666666666667
1,409,1,85.2,36.77,16.6666666666667
1,403,0,85.08,36.42,16.6666666666667
1,400,0,85.11,36.36,16.6666666666667
1,405,0,85,36.33,16.6666666666667
1,408,1,85,36.35,16.6666666666667
1,414,2,85,36.35,16.6666666666667
1,414,2,84.97,36.53,16.6666666666667
1,408,1,84.97,36.51,16.6666666666667
1,400,0,84.91,36.43,16.6666666666667
1,405,0,84.94,36.45,16.6666666666667
1,413,1,84.89,36.65,16.6666666666667
1,413,1,84.91,36.79,16.6666666666667
1,413,1,84.97,36.86,16.6666666666667
1,418,2,84.97,36.78,16.6666666666667
1,413,1,84.97,37.36,16.6666666666667
1,418,2,85,38.52,16.6666666666667
1,422,3,85.06,37.96,16.6666666666667
1,418,2,85.06,37.49,16.6666666666667
1,418,2,85.06,37.15,16.6666666666667
1,422,3,85.08,37.03,16.6666666666667
1,418,2,85.11,36.8,16.6666666666667
1,418,2,85.06,36.72,16.6666666666667
1,422,3,85.2,36.85,16.6666666666667
1,422,3,85.17,36.93,16.6666666666667
1,433,5,85.11,37.25,16.6666666666667
1,435,5,85.14,37.19,16.6666666666667
1,435,5,85.2,37.1,16.6666666666667
1,433,5,85.25,37.22,16.6666666666667
1,426,3,85.2,37.71,16.6666666666667
1,426,3,85.28,38.33,16.6666666666667
1,433,5,85.28,38.17,16.6666666666667
1,443,6,85.31,39.62,16.6666666666667
1,435,5,85.36,40.34,16.6666666666667
1,425,3,85.36,40.49,16.6666666666667
1,421,3,85.36,40.12,16.6666666666667
1,407,1,85.36,38.29,16.6666666666667
1,400,0,85.39,37.35,16.6666666666667
1,400,0,85.36,36.86,16.6666666666667
1,400,0,85.34,36.51,16.6666666666667
1,403,0,85.31,36.61,16.6666666666667
1,400,0,85.31,36.41,16.6666666666667
1,403,0,85.22,36.83,16.6666666666667
1,400,0,85.11,36.68,16.6666666666667
1,400,0,85.14,36.79,16.6666666666667
1,400,0,85.11,36.71,16.6666666666667
1,406,0,85.17,36.68,16.6666666666667
1,409,1,85.08,36.72,16.6666666666667
1,409,1,85.11,37.8,16.6666666666667
1,418,2,85.06,37.61,16.6666666666667
1,414,2,85.03,37.27,16.6666666666667
1,418,2,85.08,36.95,16.6666666666667
1,409,1,85.06,36.68,16.6666666666667
1,406,0,85.06,36.51,16.6666666666667
1,409,1,85,36.39,16.6666666666667
1,406,0,85,36.37,16.6666666666667
1,400,0,84.97,36.51,16.6666666666667
1,400,0,84.91,36.41,16.6666666666667
1,400,0,84.83,36.4,16.6666666666667
1,403,0,84.89,36.55,16.6666666666667
1,409,1,84.91,36.67,16.6666666666667
1,409,1,84.86,37.18,16.6666666666667
1,417,2,84.97,37.63,16.6666666666667
1,417,2,84.97,37.55,16.6666666666667
1,422,3,85,37.42,16.6666666666667
1,438,5,84.97,37.22,16.6666666666667
1,445,6,85.03,37.31,16.6666666666667
1,445,6,85.08,37.33,16.6666666666667
1,452,7,85.11,37.69,16.6666666666667
1,441,6,85.08,37.47,16.6666666666667
1,433,5,85.11,37.48,16.6666666666667
1,441,6,85.08,37.35,16.6666666666667
1,445,6,85.17,37.21,16.6666666666667
1,455,8,85.25,37.36,16.6666666666667
1,472,10,85.28,37.28,16.6666666666667
1,452,7,85.31,37.45,16.6666666666667
1,452,7,85.28,37.62,16.6666666666667
1,464,9,85.31,38.09,16.6666666666667
1,452,7,85.34,37.65,16.6666666666667
1,438,5,85.28,37.48,16.6666666666667
1,433,5,85.36,37.14,16.6666666666667
1,438,5,85.36,37.18,16.6666666666667
1,438,5,85.36,37.91,16.6666666666667
1,441,6,85.39,38.3,16.6666666666667
1,441,6,85.45,38.96,16.6666666666667
1,452,7,85.48,40.2,16.6666666666667
1,455,8,85.5,41.4,16.6666666666667
1,455,8,85.59,40.45,16.6666666666667
1,452,7,85.56,39.47,16.6666666666667
1,464,9,85.59,38.35,16.6666666666667
1,477,11,85.59,38.53,16.6666666666667
1,477,11,85.59,37.86,16.6666666666667
1,460,9,85.7,38.07,16.6666666666667
1,432,4,85.67,37.99,16.6666666666667
1,432,4,85.67,37.35,16.6666666666667
1,434,5,85.76,37.04,16.6666666666667
1,423,3,85.67,36.92,16.6666666666667
1,423,3,85.73,36.84,16.6666666666667
1,432,4,85.67,36.8,16.6666666666667
1,432,4,85.79,36.88,16.6666666666667
1,434,5,85.84,36.97,16.6666666666667
1,444,6,85.81,36.87,16.6666666666667
1,444,6,85.84,36.77,16.6666666666667
1,439,5,85.84,36.64,16.6666666666667
1,434,5,85.9,36.48,16.6666666666667
1,434,5,85.76,36.4,16.6666666666667
1,423,3,85.87,36.77,16.6666666666667
1,432,4,86.01,37.1,16.6666666666667
1,434,5,85.98,38.09,16.6666666666667
1,434,5,85.96,37.87,16.6666666666667
1,439,5,85.96,38.31,16.6666666666667
1,448,7,86.04,37.93,16.6666666666667
1,434,5,86.01,37.97,16.6666666666667
1,439,5,86.1,38.24,16.6666666666667
1,444,6,86.1,38.62,16.6666666666667
1,439,5,86.1,37.61,16.6666666666667
1,444,6,86.1,36.82,16.6666666666667
1,444,6,86.18,36.76,16.6666666666667
1,439,5,86.15,36.76,16.6666666666667
1,432,4,86.21,37.35,16.6666666666667
1,439,5,86.1,37,16.6666666666667
1,439,5,86.15,37.13,16.6666666666667
1,432,4,86.21,37.2,16.6666666666667
1,434,5,86.21,36.58,16.6666666666667
1,434,5,86.26,36.38,16.6666666666667
1,434,5,86.35,36.86,16.6666666666667
1,439,5,86.38,37.2,16.6666666666667
1,434,5,86.32,37.83,16.6666666666667
2,444,6,86.4,38.55,33.3333333333333
2,444,6,86.4,38.7,33.3333333333333
2,444,6,86.32,37.38,33.3333333333333
2,439,5,86.21,36.6,33.3333333333333
2,439,5,86.32,36.32,33.3333333333333
2,439,5,86.26,36.68,33.3333333333333
2,444,6,86.26,36.63,33.3333333333333
2,444,6,86.24,37.21,33.3333333333333
2,444,6,86.15,38.06,33.3333333333333
2,459,8,86.18,38.72,33.3333333333333
2,470,10,86.12,38.58,33.3333333333333
2,462,9,86.21,38.28,33.3333333333333
2,459,8,86.1,38.26,33.3333333333333
2,462,9,86.04,38.39,33.3333333333333
2,459,8,86.1,38.04,33.3333333333333
2,459,8,86.01,37.56,33.3333333333333
2,448,7,85.98,37.16,33.3333333333333
2,448,7,86.1,36.98,33.3333333333333
2,444,6,86.04,36.73,33.3333333333333
2,444,6,85.9,36.54,33.3333333333333
2,444,6,85.93,36.57,33.3333333333333
2,439,5,85.98,36.79,33.3333333333333
2,444,6,85.96,36.67,33.3333333333333
2,448,7,85.96,36.38,33.3333333333333
2,444,6,85.84,36.38,33.3333333333333
2,416,2,85.9,36.63,33.3333333333333
2,411,1,85.9,37.01,33.3333333333333
2,411,1,85.79,38.02,33.3333333333333
2,416,2,85.73,38.78,33.3333333333333
2,421,3,85.81,38.7,33.3333333333333
2,416,2,85.73,37.77,33.3333333333333
2,411,1,85.67,36.96,33.3333333333333
2,409,1,85.65,37.2,33.3333333333333
2,411,1,85.56,37.6,33.3333333333333
2,411,1,85.65,37.84,33.3333333333333
2,411,1,85.59,37.62,33.3333333333333
2,409,1,85.53,37.62,33.3333333333333
2,409,1,85.5,37.15,33.3333333333333
2,411,1,85.5,36.91,33.3333333333333
2,411,1,85.5,36.81,33.3333333333333
2,411,1,85.45,37.01,33.3333333333333
2,411,1,85.39,37.84,33.3333333333333
2,409,1,85.42,38.5,33.3333333333333
2,409,1,85.36,38.72,33.3333333333333
2,409,1,85.36,38.48,33.3333333333333
2,409,1,85.31,38.53,33.3333333333333
2,411,1,85.31,38.63,33.3333333333333
2,411,1,85.36,38.31,33.3333333333333
2,409,1,85.34,37.58,33.3333333333333
2,409,1,85.22,37.26,33.3333333333333
2,409,1,85.17,37.66,33.3333333333333
2,411,1,85.22,37.78,33.3333333333333
2,411,1,85.22,37.72,33.3333333333333
2,416,2,85.22,38.24,33.3333333333333
2,421,3,85.2,38.61,33.3333333333333
2,421,3,85.22,39.33,33.3333333333333
2,416,2,85.17,39.65,33.3333333333333
2,421,3,85.17,39.45,33.3333333333333
2,432,4,85.03,39.08,33.3333333333333
2,425,3,85.06,38.54,33.3333333333333
2,416,2,84.97,38.41,33.3333333333333
2,425,3,85,37.77,33.3333333333333
2,432,4,85,37.55,33.3333333333333
2,446,7,84.94,37.8,33.3333333333333
2,446,7,84.97,37.87,33.3333333333333
2,441,6,84.97,38.01,33.3333333333333
2,436,5,84.94,38.03,33.3333333333333
2,436,5,84.91,38.05,33.3333333333333
2,441,6,84.94,38.41,33.3333333333333
2,436,5,84.91,38.41,33.3333333333333
2,432,4,84.94,38.04,33.3333333333333
2,425,3,84.91,38.02,33.3333333333333
2,421,3,84.91,37.68,33.3333333333333
2,421,3,84.91,37.36,33.3333333333333
2,416,2,84.91,37.18,33.3333333333333
2,416,2,84.83,37.09,33.3333333333333
2,425,3,84.8,37.26,33.3333333333333
2,425,3,84.86,37.48,33.3333333333333
2,432,4,84.83,37.29,33.3333333333333
2,432,4,84.89,37.38,33.3333333333333
2,436,5,84.89,37.54,33.3333333333333
2,425,3,84.86,37.52,33.3333333333333
2,416,2,84.83,37.34,33.3333333333333
2,411,1,84.77,37.25,33.3333333333333
2,400,0,84.75,37.13,33.3333333333333
2,414,2,84.75,37.47,33.3333333333333
2,418,2,84.77,38.28,33.3333333333333
2,418,2,84.8,38.74,33.3333333333333
2,414,2,84.8,38.5,33.3333333333333
2,414,2,84.75,38.04,33.3333333333333
2,414,2,84.77,37.8,33.3333333333333
2,427,4,84.69,37.61,33.3333333333333
2,438,5,84.69,37.47,33.3333333333333
2,443,6,84.66,37.51,33.3333333333333
2,427,4,84.66,37.71,33.3333333333333
2,422,3,84.66,37.69,33.3333333333333
2,427,4,84.69,37.75,33.3333333333333
2,438,5,84.63,37.83,33.3333333333333
2,454,8,84.66,38.5,33.3333333333333
2,476,11,84.66,38.36,33.3333333333333
2,488,13,84.66,38.13,33.3333333333333
2,508,16,84.66,38.5,33.3333333333333
